NCM Code,Year,imports_usd_2025,Forecast,Type,horizon,lower_80,upper_80,lower_95,upper_95
17026010,2006,0.004139267142857143,,Historical,,,,,
17026010,2007,0.03994203650008199,,Historical,,,,,
17026010,2008,0.06497984239885185,,Historical,,,,,
17026010,2009,0.027196115304120035,,Historical,,,,,
17026010,2010,0.000460644128113879,,Historical,,,,,
17026010,2011,0.002261368370980577,,Historical,,,,,
17026010,2012,0.012596208825143514,,Historical,,,,,
17026010,2013,0.03134479403065801,,Historical,,,,,
17026010,2014,0.07843226455629901,,Historical,,,,,
17026010,2015,0.018490699228325393,,Historical,,,,,
17026010,2016,0.014244220864391456,,Historical,,,,,
17026010,2017,0.021956270932604438,,Historical,,,,,
17026010,2018,0.06061488191886327,,Historical,,,,,
17026010,2019,0.06741917621657141,,Historical,,,,,
17026010,2020,0.05071630669871065,,Historical,,,,,
17026010,2021,0.024226813717385685,,Historical,,,,,
17026010,2022,0.058326076301447094,,Historical,,,,,
17026010,2023,0.03256811911966446,,Historical,,,,,
17026010,2024,0.09329182311142564,,Historical,,,,,
17026010,2025,0.09781,,Historical,,,,,
22085000,1997,0.19512955200623053,,Historical,,,,,
22085000,1998,0.17644451510429446,,Historical,,,,,
22085000,1999,0.27845557339735894,,Historical,,,,,
22085000,2000,0.1270796143786295,,Historical,,,,,
22085000,2001,0.20353669110671935,,Historical,,,,,
22085000,2002,0.18744813526959422,,Historical,,,,,
22085000,2003,0.20055299209782607,,Historical,,,,,
22085000,2004,0.20467325969295924,,Historical,,,,,
22085000,2005,0.2629316558422939,,Historical,,,,,
22085000,2006,0.23734672776785717,,Historical,,,,,
22085000,2007,0.16616067298955348,,Historical,,,,,
22085000,2008,0.16268287310441565,,Historical,,,,,
22085000,2009,0.2890354453730592,,Historical,,,,,
22085000,2010,0.4010586290035587,,Historical,,,,,
22085000,2011,0.36778007813229363,,Historical,,,,,
22085000,2012,0.5486719543977631,,Historical,,,,,
22085000,2013,0.8706296048412367,,Historical,,,,,
22085000,2014,0.9591245740149364,,Historical,,,,,
22085000,2015,1.6187355490028141,,Historical,,,,,
22085000,2016,2.959457878586875,,Historical,,,,,
22085000,2017,6.277556207331103,,Historical,,,,,
22085000,2018,12.844849651367744,,Historical,,,,,
22085000,2019,20.28460769777866,,Historical,,,,,
22085000,2020,12.965479324951414,,Historical,,,,,
22085000,2021,22.013360246311397,,Historical,,,,,
22085000,2022,23.33003119267055,,Historical,,,,,
22085000,2023,19.13115071316565,,Historical,,,,,
22085000,2024,16.564473270838313,,Historical,,,,,
22085000,2025,25.836155,,Historical,,,,,
22086000,1997,1.0277222910155763,,Historical,,,,,
22086000,1998,0.9455446158895705,,Historical,,,,,
22086000,1999,0.9976232867887154,,Historical,,,,,
22086000,2000,0.5149966247386759,,Historical,,,,,
22086000,2001,1.376338137549407,,Historical,,,,,
22086000,2002,1.9561339000055586,,Historical,,,,,
22086000,2003,1.2040335758858696,,Historical,,,,,
22086000,2004,1.4539893472948648,,Historical,,,,,
22086000,2005,2.9043099497030203,,Historical,,,,,
22086000,2006,5.106239551527778,,Historical,,,,,
22086000,2007,5.7844931748415656,,Historical,,,,,
22086000,2008,12.866783361393013,,Historical,,,,,
22086000,2009,13.640542297007041,,Historical,,,,,
22086000,2010,16.1465673705516,,Historical,,,,,
22086000,2011,25.020290611281283,,Historical,,,,,
22086000,2012,33.41873479011211,,Historical,,,,,
22086000,2013,27.798581320385306,,Historical,,,,,
22086000,2014,28.90728585026781,,Historical,,,,,
22086000,2015,29.211837010598398,,Historical,,,,,
22086000,2016,20.313506445362012,,Historical,,,,,
22086000,2017,21.145355986798304,,Historical,,,,,
22086000,2018,16.60359542845082,,Historical,,,,,
22086000,2019,16.321759696789055,,Historical,,,,,
22086000,2020,6.47034886678696,,Historical,,,,,
22086000,2021,13.560498881518248,,Historical,,,,,
22086000,2022,18.96481171556611,,Historical,,,,,
22086000,2023,15.389935575536096,,Historical,,,,,
22086000,2024,16.7298994810497,,Historical,,,,,
22086000,2025,22.998753,,Historical,,,,,
24022000,1997,0.0142397093894081,,Historical,,,,,
24022000,1998,0.0002291128098159509,,Historical,,,,,
24022000,1999,0.013905773277310924,,Historical,,,,,
24022000,2000,0.004804840360046457,,Historical,,,,,
24022000,2001,0.0,,Historical,,,,,
24022000,2002,0.0980109740077821,,Historical,,,,,
24022000,2003,0.03179012155978261,,Historical,,,,,
24022000,2004,0.003679592043409211,,Historical,,,,,
24022000,2005,0.0025897207014848943,,Historical,,,,,
24022000,2006,0.37651840687003973,,Historical,,,,,
24022000,2007,2.3598812252510344,,Historical,,,,,
24022000,2008,3.0735303962044185,,Historical,,,,,
24022000,2009,0.6554874549145369,,Historical,,,,,
24022000,2010,1.1525065093416371,,Historical,,,,,
24022000,2011,0.6642340216014119,,Historical,,,,,
24022000,2012,3.4468502525109543,,Historical,,,,,
24022000,2013,3.2490003257296407,,Historical,,,,,
24022000,2014,3.5411146144143686,,Historical,,,,,
24022000,2015,10.245811491428885,,Historical,,,,,
24022000,2016,27.906670136104363,,Historical,,,,,
24022000,2017,28.705500165812662,,Historical,,,,,
24022000,2018,27.92016618265122,,Historical,,,,,
24022000,2019,11.946825864705442,,Historical,,,,,
24022000,2020,8.33073460197596,,Historical,,,,,
24022000,2021,13.632751601963315,,Historical,,,,,
24022000,2022,13.752119410155302,,Historical,,,,,
24022000,2023,16.878443582513405,,Historical,,,,,
24022000,2024,19.336532544918693,,Historical,,,,,
24022000,2025,17.861536,,Historical,,,,,
25010090,1997,0.6668532732087228,,Historical,,,,,
25010090,1998,0.45279011573006134,,Historical,,,,,
25010090,1999,0.541585036752701,,Historical,,,,,
25010090,2000,0.5695530630836236,,Historical,,,,,
25010090,2001,0.4358610126369283,,Historical,,,,,
25010090,2002,0.6428802636687048,,Historical,,,,,
25010090,2003,0.4956539944728261,,Historical,,,,,
25010090,2004,0.7378016644520909,,Historical,,,,,
25010090,2005,0.8863867211674346,,Historical,,,,,
25010090,2006,1.0796572494890873,,Historical,,,,,
25010090,2007,1.3210886022851134,,Historical,,,,,
25010090,2008,1.9636694245690958,,Historical,,,,,
25010090,2009,1.581953143070892,,Historical,,,,,
25010090,2010,3.169323139679715,,Historical,,,,,
25010090,2011,3.9601025662779685,,Historical,,,,,
25010090,2012,6.878486337622064,,Historical,,,,,
25010090,2013,11.176823034242371,,Historical,,,,,
25010090,2014,9.540433534772912,,Historical,,,,,
25010090,2015,6.456319740533379,,Historical,,,,,
25010090,2016,15.27118505698167,,Historical,,,,,
25010090,2017,18.253357726179015,,Historical,,,,,
25010090,2018,10.28007524839212,,Historical,,,,,
25010090,2019,13.029474221425579,,Historical,,,,,
25010090,2020,9.178063012708115,,Historical,,,,,
25010090,2021,5.445503608159574,,Historical,,,,,
25010090,2022,5.082021873096308,,Historical,,,,,
25010090,2023,5.055028742610813,,Historical,,,,,
25010090,2024,4.95357514998932,,Historical,,,,,
25010090,2025,5.911409,,Historical,,,,,
25262000,1997,5.4628933057819316,,Historical,,,,,
25262000,1998,5.966166696472393,,Historical,,,,,
25262000,1999,6.169247230732293,,Historical,,,,,
25262000,2000,5.390722402003484,,Historical,,,,,
25262000,2001,4.120966746578204,,Historical,,,,,
25262000,2002,2.493809132634797,,Historical,,,,,
25262000,2003,3.0352208642228256,,Historical,,,,,
25262000,2004,4.556400139655902,,Historical,,,,,
25262000,2005,3.018982980179211,,Historical,,,,,
25262000,2006,3.512950671061508,,Historical,,,,,
25262000,2007,4.047354631637584,,Historical,,,,,
25262000,2008,6.145771842110886,,Historical,,,,,
